"ID";"ScreenTime";"ClosenessPopulistParty"
"868";1729;602;7.88235294117647
"869";1730;602;7.88235294117647
"870";1731;602;7.88235294117647
"871";1732;602;7.88235294117647
"872";1733;602;7.41176470588235
"873";1734;602;7.35294117647059
"874";1736;602;7.35294117647059
"875";1737;602;5.35294117647059
"876";1738;602;5.35294117647059
"877";1740;463;9.29411764705882
"878";1741;463;9.29411764705882
"879";1742;463;8.70588235294118
"880";1743;463;8.64705882352941
"881";1744;463;8.17647058823529
"882";1745;463;8.05882352941176
"883";1746;463;8.05882352941176
"884";1748;463;8.05882352941176
"885";1749;463;7.11764705882353
"886";1750;463;7.11764705882353
"887";1751;463;7.11764705882353
"888";1752;463;5.52941176470588
"889";1753;463;5.52941176470588
"890";1754;463;5.52941176470588
"891";1755;301;9.29411764705882
"892";1756;301;8.82352941176471
"893";1757;301;8.82352941176471
"894";1758;301;8.82352941176471
"895";1759;301;6.88235294117647
"896";1760;301;6.82352941176471
"897";1761;301;6.82352941176471
"898";1762;301;6.82352941176471
"899";1763;301;6.82352941176471
"900";1764;301;5.8235294117647
"901";1765;301;5.76470588235294
"902";1767;301;5.8235294117647
"903";1768;301;5.76470588235294
"904";1769;301;5.76470588235294
"905";1770;301;5.8235294117647
"906";1771;162;9.23529411764706
"907";1772;162;9.17647058823529
"908";1773;162;9.17647058823529
"909";1774;162;9.17647058823529
"910";1775;162;9.17647058823529
"911";1776;162;9.11764705882353
"912";1777;162;9.17647058823529
"913";1778;162;9
"914";1779;162;9.05882352941176
"915";1780;162;9.05882352941176
"916";1781;162;9.05882352941176
"917";1782;162;9
"918";1783;162;9.05882352941176
"919";1784;162;9
"920";1785;162;9
"921";1786;0;0
